# Frequency shift file for JILA Sr1 
# for 20250321_clock_lock#1.
# Processed Fri Mar 21 17:52:55 2025 (MT) 
# by Alexander Aeppli(alexander.aeppli@colorado.edu), William Warfield(william.warfield@colorado.edu) 
# ******Applied Corrections******
# point by point corrections: 
#  - servo 
#  - second order zeeman 
#  - density shift 
# DC corrections: 
#  - lattice light 
#  - DC Stark 
#  - BBR 
#  - background gas 
#  - redshift to S1B60V1 
# Total sytematic error (frac.) = ~1e-17
# No MASER corrections have been applied
# To calculate the strontium frequency: 
# f_sr = (N/M)*f_light + f_shift[Hz] 
# where N = 1716882, M = 777577, 
# and f_light is the frequency of the light leaving JILA. 
#### Additional Notes #### 
# standard conditions
t_mjd	f_shift [Hz]	IS_GOOD
60755.9098287739	-165702200.12725025	1
60755.909928976864	-165702200.1243642	1
60755.91002913547	-165702200.16692513	1
60755.910129289834	-165702200.14433473	1
60755.910229477086	-165702200.12814915	1
60755.91032967764	-165702200.13337672	1
60755.9104297397	-165702200.11192387	1
60755.91052995686	-165702200.1278295	1
60755.910630140344	-165702200.12164295	1
60755.91073025837	-165702200.14570385	1
60755.91083038178	-165702200.13734442	1
60755.91093062273	-165702200.16740543	1
60755.91103071916	-165702200.17805135	1
60755.9111309239	-165702200.16523165	1
60755.91123102816	-165702200.15978992	1
60755.91133121353	-165702200.1998495	1
60755.91143129024	-165702200.19112992	1
60755.911531512254	-165702200.1712954	1
60755.91163166642	-165702200.16219497	1
60755.91173192445	-165702200.127352	1
60755.9118319854	-165702200.12810826	1
60755.91193211447	-165702200.16398412	1
60755.91203229871	-165702200.18035823	1
60755.91213249752	-165702200.14236474	1
60755.912232598545	-165702200.12515563	1
60755.912332824126	-165702200.12721145	1
60755.912433002595	-165702200.13680303	1
60755.91253316054	-165702200.12157267	1
60755.91263324316	-165702200.1013615	1
60755.91273343756	-165702200.12055558	1
60755.912833680195	-165702200.12389958	1
60755.912933737105	-165702200.11656517	1
60755.91303389061	-165702200.11926264	1
60755.913134067996	-165702200.1579702	1
60755.91323425715	-165702200.1304801	1
60755.91333443682	-165702200.1458931	1
60755.91343449947	-165702200.11267716	1
60755.913534752384	-165702200.12834942	1
60755.91363490351	-165702200.1284507	1
60755.913735012364	-165702200.12981057	1
60755.91383516476	-165702200.10896498	1
60755.91393534015	-165702200.1360814	1
60755.914035525675	-165702200.12953287	1
60755.91413567418	-165702200.0903027	1
60755.91423585704	-165702200.0981723	1
60755.914336003836	-165702200.09810853	1
60755.91443614345	-165702200.11378688	1
60755.9145362615	-165702200.1307249	1
60755.914636551046	-165702200.14823586	1
60755.91473667118	-165702200.15384817	1
60755.9148368134	-165702200.1303839	1
60755.91493702059	-165702200.1379336	1
60755.9150372047	-165702200.15735513	1
60755.915137246855	-165702200.17245096	1
60755.9152374341	-165702200.13361657	1
60755.915337679005	-165702200.14767754	1
60755.91543781062	-165702200.09607136	1
60755.91553784937	-165702200.13067573	1
60755.91563801316	-165702200.13906658	1
60755.91573827752	-165702200.16415942	1
60755.9158383805	-165702200.16748917	1
60755.91593856541	-165702200.12910217	1
60755.91603870821	-165702200.13912654	1
60755.91613892413	-165702200.1394021	1
60755.916239002356	-165702200.070894	1
60755.91633918271	-165702200.07644016	1
60755.91643940509	-165702200.106004	1
60755.91653951469	-165702200.12318766	1
60755.91663965769	-165702200.14309424	1
60755.91673983033	-165702200.1059333	1
60755.91684000486	-165702200.1007988	1
60755.91694019528	-165702200.10264283	1
60755.917040425404	-165702200.14215958	1
60755.917140610814	-165702200.1184789	1
60755.917240647024	-165702200.11390674	1
60755.91734080981	-165702200.13027924	1
60755.9174409598	-165702200.11423922	1
60755.9175411671	-165702200.13608903	1
60755.91764129158	-165702200.14040083	1
60755.91774148327	-165702200.18582886	1
60755.91784157485	-165702200.14878023	1
60755.91794179853	-165702200.15836686	1
60755.918041955585	-165702200.13905698	1
60755.91814204754	-165702200.15198833	1
60755.91824227606	-165702200.12840074	1
60755.91834238931	-165702200.1793965	1
60755.91844256387	-165702200.11265814	1
60755.918542756466	-165702200.11409736	1
60755.91864286848	-165702200.11151648	1
60755.91874309068	-165702200.1385591	1
60755.91884326345	-165702200.10308266	1
60755.91894344052	-165702200.0675217	1
60755.919043453854	-165702200.10198653	1
60755.919143653045	-165702200.11586457	1
60755.919243878634	-165702200.13506526	1
60755.91934403599	-165702200.12216723	1
60755.91944418371	-165702200.12612784	1
60755.91954434689	-165702200.12842178	1
60755.91964449498	-165702200.17869037	1
60755.919744641345	-165702200.11587763	1
60755.919844811695	-165702200.15310347	1
60755.91994502932	-165702200.14818752	1
60755.92004518597	-165702200.14745617	1
60755.92014532974	-165702200.12781894	1
