# Frequency shift file for JILA Sr1 
# for 20250206_clock_lock#0.
# Processed Thu Feb  6 18:01:04 2025 (MT) 
# by Alexander Aeppli(alexander.aeppli@colorado.edu), William Warfield(william.warfield@colorado.edu) 
# ******Applied Corrections******
# point by point corrections: 
#  - servo 
#  - second order zeeman 
#  - density shift 
# DC corrections: 
#  - lattice light 
#  - DC Stark 
#  - BBR 
#  - background gas 
#  - redshift to S1B60V1 
# Total sytematic error (frac.) = ~1e-17
# No MASER corrections have been applied
# To calculate the strontium frequency: 
# f_sr = (N/M)*f_light + f_shift[Hz] 
# where N = 1716882, M = 777577, 
# and f_light is the frequency of the light leaving JILA. 
#### Additional Notes #### 
# nan
t_mjd	f_shift [Hz]	IS_GOOD
60712.74249823473	-165702332.8152696	1
60712.74261189938	-165702332.79830748	1
60712.74272535877	-165702332.82292277	1
60712.742952348046	-165702332.78526574	1
60712.743065937066	-165702332.7856968	1
60712.74317955383	-165702332.81633538	1
60712.74352008705	-165702332.7764415	1
60712.74363364558	-165702332.77267575	1
60712.74374724508	-165702332.7511456	1
60712.74386074897	-165702332.76363266	1
60712.74397425686	-165702332.76941365	1
60712.74408781563	-165702332.76354772	1
60712.74420137181	-165702332.7647705	1
60712.74431483568	-165702332.77644557	1
60712.74442842023	-165702332.75183058	1
60712.74454201583	-165702332.7445928	1
60712.744882573585	-165702332.77216876	1
60712.7449961875	-165702332.7954257	1
60712.74510968871	-165702332.8044591	1
60712.74522325183	-165702332.8147729	1
60712.74533680805	-165702332.8184623	1
60712.74545030587	-165702332.79593724	1
60712.745563912074	-165702332.81181282	1
60712.74567740525	-165702332.78041333	1
60712.745790989065	-165702332.79874963	1
60712.74590448534	-165702332.84740525	1
60712.74601806142	-165702332.8395369	1
60712.7461316723	-165702332.77377838	1
60712.74624513474	-165702332.74145842	1
60712.74635870007	-165702332.763457	1
60712.74647222556	-165702332.745301	1
60712.74658578135	-165702332.78784508	1
60712.74669932692	-165702332.78798383	1
60712.746812865116	-165702332.78334117	1
60712.74692634205	-165702332.74510026	1
60712.74703997622	-165702332.7393903	1
60712.74715346751	-165702332.76377708	1
60712.7472669944	-165702332.79371727	1
60712.74738053421	-165702332.76839405	1
60712.74749401804	-165702332.77809608	1
60712.74760765263	-165702332.81492603	1
60712.74772123747	-165702332.81968093	1
60712.747834751244	-165702332.84214073	1
60712.74794825417	-165702332.8404119	1
60712.74806187152	-165702332.85036784	1
60712.74817538551	-165702332.83174497	1
60712.74828892662	-165702332.79731238	1
60712.74840248283	-165702332.83681393	1
60712.74851601523	-165702332.83874792	1
60712.748629572656	-165702332.88576913	1
60712.74874300434	-165702332.88413763	1
60712.74885669025	-165702332.8837545	1
60712.74897011251	-165702332.84585202	1
60712.749083763716	-165702332.85811663	1
60712.74919723883	-165702332.82531637	1
60712.749310829	-165702332.78979433	1
60712.74942430106	-165702332.77683145	1
60712.74953799559	-165702332.8216669	1
60712.74965137891	-165702332.86672103	1
60712.74976489066	-165702332.85176617	1
60712.74987850337	-165702332.8623457	1
60712.749992014884	-165702332.80945325	1
60712.750105539955	-165702332.8421126	1
60712.75021914947	-165702332.82057965	1
60712.75033263548	-165702332.83002752	1
60712.75044622878	-165702332.81770605	1
60712.75055979942	-165702332.84237075	1
60712.75067328694	-165702332.81504124	1
60712.75078679713	-165702332.7846573	1
60712.750900402454	-165702332.82438034	1
60712.751013876274	-165702332.82698596	1
60712.75112738033	-165702332.82929856	1
60712.75124102446	-165702332.84796685	1
60712.75135455481	-165702332.83542597	1
60712.75146810989	-165702332.84489995	1
60712.75158157972	-165702332.80907857	1
60712.75169520457	-165702332.80038226	1
60712.751808799316	-165702332.79779655	1
60712.7519222435	-165702332.79867542	1
60712.75203581997	-165702332.76913673	1
60712.75214932981	-165702332.77547437	1
60712.752262898626	-165702332.79395288	1
60712.752376374716	-165702332.78909677	1
60712.75248997236	-165702332.79382074	1
60712.75260353919	-165702332.76157087	1
60712.75271704839	-165702332.78072387	1
60712.75283055292	-165702332.7783782	1
60712.752944171094	-165702332.79238194	1
60712.75305772728	-165702332.7794599	1
60712.75317119254	-165702332.78546172	1
60712.75328473877	-165702332.78831375	1
60712.75339835129	-165702332.83631492	1
60712.75351177298	-165702332.81208146	1
60712.75362538445	-165702332.76975363	1
60712.75373890406	-165702332.81746316	1
60712.75385251489	-165702332.78326994	1
60712.75396606751	-165702332.80010265	1
60712.75407955793	-165702332.79351604	1
60712.75419308918	-165702332.76475465	1
60712.75430660189	-165702332.7649433	1
60712.75442018341	-165702332.77895945	1
60712.75453375458	-165702332.75803202	1
60712.75464727548	-165702332.77771318	1
60712.75476078463	-165702332.76613402	1
60712.75521500204	-165702332.80865794	1
60712.75532847597	-165702332.77154356	1
60712.75544207975	-165702332.78151995	1
60712.75555555646	-165702332.76314467	1
60712.75566911454	-165702332.74812788	1
60712.7557827258	-165702332.74353498	1
60712.75589628649	-165702332.75071424	1
60712.7560098191	-165702332.71265888	1
60712.75612326986	-165702332.75557196	1
60712.756236908	-165702332.77102673	1
60712.75635045903	-165702332.75906575	1
60712.75646404699	-165702332.7609098	1
60712.75657750588	-165702332.76661855	1
60712.75669099705	-165702332.75765657	1
60712.756804542776	-165702332.76035863	1
60712.75691805303	-165702332.77401537	1
60712.75703163031	-165702332.761809	1
60712.75714516077	-165702332.76775402	1
60712.75725879649	-165702332.82706702	1
60712.757372284366	-165702332.77682137	1
60712.75748588576	-165702332.73942304	1
60712.75759935659	-165702332.7499029	1
60712.75771291101	-165702332.76266527	1
60712.75782649572	-165702332.7465921	1
60712.75793996477	-165702332.71622527	1
60712.75805354278	-165702332.73594862	1
60712.75816706769	-165702332.76444715	1
60712.75828059413	-165702332.76706803	1
60712.7583942214	-165702332.7507401	1
60712.75850780641	-165702332.713674	1
60712.75862121666	-165702332.71701777	1
60712.75873483022	-165702332.75304437	1
60712.758848402606	-165702332.73502153	1
60712.75896186918	-165702332.77970487	1
60712.75907539417	-165702332.75677353	1
60712.75918892543	-165702332.75237983	1
60712.75930255051	-165702332.73019803	1
60712.7594160591	-165702332.71062118	1
60712.7595296095	-165702332.74056906	1
60712.75964312161	-165702332.72816563	1
60712.75975663546	-165702332.7873457	1
60712.75987022097	-165702332.76789623	1
60712.75998376741	-165702332.73935646	1
60712.760097311	-165702332.75903553	1
60712.76021091001	-165702332.74551278	1
60712.76032437217	-165702332.76399577	1
60712.76043800267	-165702332.7308222	1
60712.760551500134	-165702332.71694767	1
60712.76066505252	-165702332.74622977	1
60712.76077852338	-165702332.71566486	1
60712.76089206568	-165702332.71204942	1
60712.76100569474	-165702332.7111506	1
60712.76111919988	-165702332.7279153	1
60712.761232692465	-165702332.71444786	1
60712.76134630006	-165702332.7165833	1
60712.76145988621	-165702332.69035387	1
60712.76157333309	-165702332.71173394	1
60712.7616869063	-165702332.74813068	1
60712.761800468084	-165702332.71878326	1
60712.761913938084	-165702332.74187374	1
60712.762027522294	-165702332.7117765	1
60712.76214107607	-165702332.76509458	1
60712.76225467092	-165702332.72040904	1
60712.762368119	-165702332.73021138	1
60712.76248169798	-165702332.65743703	1
60712.762595263404	-165702332.67366272	1
60712.76270879531	-165702332.68675387	1
60712.76282238171	-165702332.71444607	1
60712.762935876504	-165702332.74790245	1
60712.76304945934	-165702332.76286018	1
60712.76316300967	-165702332.7430129	1
60712.76327646874	-165702332.74452037	1
60712.76339002527	-165702332.73697072	1
60712.76350364526	-165702332.7198273	1
60712.76361711385	-165702332.7045349	1
