# Frequency shift file for JILA Sr1 
# for 20250313_clock_lock#1.
# Processed Thu Mar 13 17:08:37 2025 (MT) 
# by Alexander Aeppli(alexander.aeppli@colorado.edu), William Warfield(william.warfield@colorado.edu) 
# ******Applied Corrections******
# point by point corrections: 
#  - servo 
#  - second order zeeman 
#  - density shift 
# DC corrections: 
#  - lattice light 
#  - DC Stark 
#  - BBR 
#  - background gas 
#  - redshift to S1B60V1 
# Total sytematic error (frac.) = ~1e-17
# No MASER corrections have been applied
# To calculate the strontium frequency: 
# f_sr = (N/M)*f_light + f_shift[Hz] 
# where N = 1716882, M = 777577, 
# and f_light is the frequency of the light leaving JILA. 
#### Additional Notes #### 
# standard conditions
t_mjd	f_shift [Hz]	IS_GOOD
60747.77134373144	-165702221.45950168	1
60747.77144382695	-165702221.4294576	1
60747.77154413397	-165702221.49698168	1
60747.771644168	-165702221.4750712	1
60747.771744348756	-165702221.47207123	1
60747.77184460218	-165702221.49523145	1
60747.77194470541	-165702221.51420665	1
60747.77204490261	-165702221.4934429	1
60747.77214507646	-165702221.51683468	1
60747.77224518986	-165702221.55281228	1
60747.77234535545	-165702221.53063804	1
60747.77244556092	-165702221.5129125	1
60747.77254567365	-165702221.51712734	1
60747.772645893965	-165702221.55827528	1
60747.77274597457	-165702221.481713	1
60747.77284617692	-165702221.49137878	1
60747.77294630271	-165702221.48656136	1
60747.77304648721	-165702221.5301087	1
60747.77314662703	-165702221.48721278	1
60747.773246788965	-165702221.48380214	1
60747.7733470004	-165702221.51513886	1
60747.77344719417	-165702221.46922123	1
60747.77354733332	-165702221.51926613	1
60747.773647561815	-165702221.48632938	1
60747.77374762092	-165702221.5323177	1
60747.77384779922	-165702221.5397566	1
60747.7739480137	-165702221.5239058	1
60747.77404816945	-165702221.5176857	1
60747.77414841191	-165702221.46601498	1
60747.77424845928	-165702221.48585755	1
60747.774348621686	-165702221.49411374	1
60747.77444880661	-165702221.48848712	1
60747.77454902432	-165702221.50462568	1
60747.774649098705	-165702221.4985723	1
60747.7747492534	-165702221.46906585	1
60747.7748494312	-165702221.50876135	1
60747.77494966442	-165702221.5063703	1
60747.775049759235	-165702221.52214873	1
60747.775149993366	-165702221.52311206	1
