# Frequency shift file for JILA Sr1 
# for 20240716_clock_lock#1.
# Processed Tue Jul 16 17:34:49 2024 (MT) 
# by Alexander Aeppli(alexander.aeppli@colorado.edu), William Warfield(william.warfield@colorado.edu) 
# ******Applied Corrections******
# point by point corrections: 
#  - servo 
#  - second order zeeman 
#  - density shift 
# DC corrections: 
#  - lattice light 
#  - DC Stark 
#  - BBR 
#  - background gas 
#  - redshift to S1B60V1 
# Total sytematic error (frac.) = ~1e-17
# No MASER corrections have been applied
# To calculate the strontium frequency: 
# f_sr = (N/M)*f_light + f_shift[Hz] 
# where N = 1716682, M = 777577, 
# and f_light is the frequency of the light leaving JILA. 
t_mjd	f_shift [Hz]	IS_GOOD
60507.72129769328	-165702996.46630085	1
60507.72139049584	-165702996.4369359	1
60507.721483096684	-165702996.47729695	1
60507.721575735064	-165702996.4723571	1
60507.72166847131	-165702996.43832386	1
60507.72176114814	-165702996.49700522	1
60507.72185389661	-165702996.53142178	1
60507.7219465786	-165702996.46119332	1
60507.722039204455	-165702996.45684093	1
60507.72213196499	-165702996.4725514	1
60507.72222463293	-165702996.46212685	1
60507.72231731364	-165702996.43317688	1
60507.72241000652	-165702996.39906877	1
60507.7225027684	-165702996.4682569	1
60507.722595373874	-165702996.49985123	1
60507.72268809446	-165702996.49233288	1
60507.72278080437	-165702996.5208761	1
60507.72287342229	-165702996.54866153	1
60507.72296618668	-165702996.5125484	1
60507.72305887586	-165702996.514526	1
60507.723151557744	-165702996.43474048	1
60507.723244196	-165702996.47523785	1
60507.7233368896	-165702996.41622156	1
60507.72342958588	-165702996.4202339	1
60507.72352230546	-165702996.38079256	1
60507.723615010815	-165702996.3707127	1
60507.723707653575	-165702996.43337893	1
60507.723800343374	-165702996.45240182	1
60507.72389308587	-165702996.4471109	1
60507.723985784505	-165702996.4398582	1
60507.72407839196	-165702996.4193275	1
60507.72417111917	-165702996.48834378	1
60507.724263816875	-165702996.51360625	1
60507.72435656529	-165702996.47489113	1
60507.724449172296	-165702996.45791775	1
60507.72454187165	-165702996.44937074	1
60507.72463454986	-165702996.48632205	1
60507.72472724926	-165702996.48857737	1
60507.724819925585	-165702996.37396955	1
60507.72491258087	-165702996.4221205	1
60507.725005295666	-165702996.47863704	1
60507.72509793813	-165702996.51918793	1
60507.72519068341	-165702996.44976658	1
60507.725283339205	-165702996.4340403	1
60507.72537609468	-165702996.39398837	1
60507.725468794946	-165702996.34317547	1
60507.72556140164	-165702996.36147368	1
60507.72565415503	-165702996.40903497	1
60507.72574675409	-165702996.38890892	1
60507.725839551036	-165702996.31778145	1
60507.725932189795	-165702996.3211996	1
60507.726024885626	-165702996.4825781	1
60507.72611755602	-165702996.50964385	1
60507.72621027637	-165702996.49714345	1
60507.72630293427	-165702996.4359632	1
60507.72639565922	-165702996.38843256	1
60507.7264883467	-165702996.40913945	1
60507.72658109599	-165702996.492464	1
60507.72667367873	-165702996.47534674	1
60507.72676643476	-165702996.50410515	1
60507.72695182019	-165702996.53130233	1
60507.72704448865	-165702996.48981112	1
60507.72713715144	-165702996.35669428	1
60507.72722986632	-165702996.29316974	1
60507.72732259125	-165702996.3837782	1
60507.72741526488	-165702996.4681406	1
60507.72750794701	-165702996.53511697	1
60507.72760063718	-165702996.50406927	1
60507.727693287554	-165702996.43589163	1
60507.72778600543	-165702996.4567026	1
60507.72787875082	-165702996.4224959	1
60507.72797142217	-165702996.43823087	1
60507.72806405419	-165702996.4134785	1
60507.72815674583	-165702996.43889916	1
60507.728249451226	-165702996.38199633	1
60507.72834215305	-165702996.36054963	1
60507.728434793695	-165702996.40277976	1
60507.72852747908	-165702996.37664562	1
60507.72862019428	-165702996.41355407	1
60507.72871285592	-165702996.4347579	1
60507.72880558029	-165702996.40200287	1
60507.728898258625	-165702996.41034818	1
60507.72899096622	-165702996.37258136	1
60507.72908363612	-165702996.31891632	1
60507.72917634769	-165702996.38315207	1
60507.72926906688	-165702996.4361422	1
60507.729361716236	-165702996.43989468	1
60507.729454417036	-165702996.4025882	1
60507.729547117684	-165702996.31831968	1
60507.72963974926	-165702996.28334534	1
60507.72973244981	-165702996.3508728	1
60507.72982517046	-165702996.44872797	1
60507.729917858196	-165702996.43984497	1
60507.73001050855	-165702996.397735	1
60507.730103205635	-165702996.3532567	1
60507.7301959678	-165702996.33840585	1
60507.73028861528	-165702996.36789304	1
60507.730381298665	-165702996.4466504	1
60507.73047399068	-165702996.4594528	1
60507.730566746846	-165702996.3900277	1
60507.7306593665	-165702996.40210104	1
60507.730752048126	-165702996.4194696	1
60507.73084469829	-165702996.39153266	1
60507.73093747698	-165702996.3727101	1
60507.731030096926	-165702996.39044136	1
60507.73112283507	-165702996.4280631	1
60507.73121551699	-165702996.3993743	1
60507.7313081815	-165702996.45094663	1
60507.73140089229	-165702996.36562192	1
60507.73149356006	-165702996.4088884	1
60507.731586274094	-165702996.42467517	1
60507.731678913624	-165702996.37747097	1
60507.731771620354	-165702996.30084902	1
60507.73186432136	-165702996.30385453	1
60507.73195701615	-165702996.31427974	1
60507.73204970834	-165702996.3620419	1
60507.732258281016	-165702996.40809435	1
