# Frequency shift file for JILA Sr1 
# for 20240716_clock_lock#2.
# Processed Tue Jul 16 17:34:49 2024 (MT) 
# by Alexander Aeppli(alexander.aeppli@colorado.edu), William Warfield(william.warfield@colorado.edu) 
# ******Applied Corrections******
# point by point corrections: 
#  - servo 
#  - second order zeeman 
#  - density shift 
# DC corrections: 
#  - lattice light 
#  - DC Stark 
#  - BBR 
#  - background gas 
#  - redshift to S1B60V1 
# Total sytematic error (frac.) = ~1e-17
# No MASER corrections have been applied
# To calculate the strontium frequency: 
# f_sr = (N/M)*f_light + f_shift[Hz] 
# where N = 1716682, M = 777577, 
# and f_light is the frequency of the light leaving JILA. 
t_mjd	f_shift [Hz]	IS_GOOD
60507.77280576789	-165702995.87320942	1
60507.772898387106	-165702995.98139703	1
60507.77299116827	-165702995.9969868	1
60507.773083777414	-165702995.99467868	1
60507.77317654769	-165702995.99452877	1
60507.773269126825	-165702996.01787877	1
60507.773361853375	-165702995.9936577	1
60507.773454549766	-165702995.9574495	1
60507.773547268705	-165702996.00201035	1
60507.77363992172	-165702995.99395514	1
60507.7737325711	-165702996.00856978	1
60507.773825272874	-165702995.99581802	1
60507.773917987404	-165702995.97466356	1
60507.774010687266	-165702995.99959904	1
60507.77410336716	-165702996.03562313	1
60507.77419604513	-165702996.0386775	1
60507.77428875832	-165702996.09360337	1
60507.77438145984	-165702995.96300423	1
60507.774474170896	-165702995.94510698	1
60507.77456684586	-165702995.9441179	1
60507.77465954576	-165702995.93397218	1
60507.774752242934	-165702995.95357	1
60507.77484491781	-165702996.0004462	1
60507.77493759159	-165702995.9555565	1
60507.77503032004	-165702995.97540897	1
60507.775123034735	-165702996.03688836	1
60507.77521566442	-165702996.02725786	1
60507.77530837442	-165702995.97692072	1
60507.775401057814	-165702995.93098456	1
60507.77549372833	-165702995.90987217	1
60507.77558646573	-165702995.9652	1
60507.77567909044	-165702995.98991865	1
60507.775771735534	-165702995.8886593	1
60507.77586453248	-165702995.92930907	1
60507.77595719187	-165702995.99017078	1
60507.77604988137	-165702995.97242796	1
60507.776142588315	-165702995.90652138	1
60507.77623520194	-165702996.01529408	1
60507.776327931264	-165702996.0035752	1
60507.77642059074	-165702995.96303117	1
60507.77651334566	-165702995.926395	1
60507.77660598261	-165702995.96110195	1
60507.77669864764	-165702995.93407428	1
60507.77679139629	-165702995.9089446	1
60507.776884133935	-165702995.9218092	1
60507.776976770874	-165702995.97404885	1
60507.77706946862	-165702995.95273167	1
60507.77716219918	-165702995.90553576	1
60507.77725481302	-165702995.9393285	1
60507.77734751696	-165702995.971148	1
60507.7774402254	-165702995.95440584	1
60507.77753295907	-165702995.95163238	1
60507.77762550211	-165702995.92348576	1
60507.77771826377	-165702995.86031258	1
60507.777810945096	-165702995.81904006	1
60507.777903615875	-165702995.87967747	1
60507.77799635452	-165702995.9240076	1
60507.77808901987	-165702995.91697782	1
60507.77818169046	-165702995.92161477	1
60507.77827436136	-165702995.90948957	1
60507.778367072926	-165702995.895845	1
60507.77845974227	-165702995.89690018	1
60507.778552467105	-165702995.93360722	1
60507.77864512736	-165702995.92325658	1
60507.77873786655	-165702995.9010445	1
60507.77883059659	-165702995.9698335	1
60507.77892320088	-165702995.96498048	1
60507.77901592706	-165702995.9920507	1
60507.779108603216	-165702995.97039652	1
60507.779201258345	-165702995.97927618	1
60507.77929399068	-165702995.9467789	1
60507.77938667785	-165702995.9638722	1
60507.77947937249	-165702995.93353325	1
60507.77957202524	-165702995.85859603	1
60507.7796647648	-165702995.8943805	1
60507.779757431184	-165702995.8938548	1
60507.779850124476	-165702995.87216926	1
60507.779942832116	-165702995.90400648	1
60507.78003549969	-165702995.87408113	1
60507.78012818704	-165702995.89941138	1
60507.78022090025	-165702995.87965822	1
60507.780313544295	-165702995.9046883	1
60507.780406226695	-165702995.8624124	1
60507.780498974964	-165702995.90407968	1
60507.78059163115	-165702995.88258243	1
60507.780684284364	-165702995.82467914	1
60507.780777068365	-165702995.87874997	1
60507.78086967828	-165702995.90472722	1
60507.78096232254	-165702995.93180037	1
60507.78105509581	-165702995.89489335	1
60507.78114776001	-165702995.81488466	1
60507.78124041824	-165702995.836663	1
60507.78133318021	-165702995.7719975	1
60507.781425824316	-165702995.7986018	1
60507.78151853281	-165702995.84592664	1
60507.78161126199	-165702995.847129	1
60507.781703886234	-165702995.90588927	1
60507.781796546245	-165702995.9286325	1
60507.78188923504	-165702995.85991788	1
60507.781981885775	-165702995.88607424	1
60507.782074676164	-165702995.9106521	1
60507.78216733413	-165702995.9108321	1
60507.78226004347	-165702995.87114352	1
60507.78235277416	-165702995.92114925	1
60507.78244546026	-165702995.92360795	1
60507.78253811038	-165702995.8840704	1
60507.782630750226	-165702995.9200709	1
60507.782723470365	-165702995.98041654	1
60507.78281617631	-165702995.96396768	1
60507.782908851645	-165702995.89972585	1
60507.7830015374	-165702995.8279947	1
60507.7830942581	-165702995.86183017	1
60507.78318691435	-165702995.88174582	1
60507.783279607385	-165702995.90866232	1
60507.78337233371	-165702995.90539068	1
60507.783464949855	-165702995.815674	1
60507.78355772227	-165702995.83546448	1
60507.78365042477	-165702995.91233677	1
60507.78374301854	-165702995.94625938	1
60507.78383570235	-165702995.96364784	1
60507.783928459074	-165702995.94723463	1
60507.784021143336	-165702995.90397125	1
60507.78411378723	-165702995.93272817	1
60507.78420647926	-165702995.87721664	1
60507.78429918835	-165702995.89031827	1
60507.784391882735	-165702995.94487733	1
60507.78448459301	-165702995.9498824	1
60507.78457724959	-165702995.86989403	1
60507.784669960536	-165702995.8309585	1
60507.78476263019	-165702995.8542028	1
60507.784855405036	-165702995.93101972	1
60507.784948080785	-165702995.9221158	1
60507.7850407686	-165702995.94967598	1
60507.78513341164	-165702995.95710576	1
60507.785226082975	-165702995.89775217	1
60507.78531870199	-165702995.84510517	1
60507.78541141026	-165702995.88377917	1
60507.785504128195	-165702995.85929006	1
60507.785596873684	-165702995.8984347	1
60507.78568960086	-165702995.8971163	1
60507.78578222296	-165702995.85634953	1
60507.78587488206	-165702995.91940802	1
60507.785967567026	-165702995.922284	1
60507.786060270984	-165702995.83517605	1
60507.7861529651	-165702995.89960432	1
60507.78624562375	-165702995.90700006	1
60507.78633838426	-165702995.89400208	1
60507.78643103868	-165702995.93495107	1
60507.78652371103	-165702995.9206161	1
60507.786616372396	-165702995.942443	1
60507.786709110536	-165702995.96602404	1
60507.78680184242	-165702995.94888604	1
60507.786894459336	-165702995.93532652	1
