Al/Sr = 1.2075070393433378482
offset = ( 2024ratio - 2020ratio ) / 2020ratio
mjd	offset from 2020 ratio
60426.735256	nan
60426.735268	nan
60426.73528	nan
60426.735292	nan
60426.735304	nan
60426.735317	nan
60426.735329	nan
60426.735341	nan
60426.735353	nan
60426.735365	nan
60426.735378	nan
60426.73539	nan
60426.735402	nan
60426.735414	nan
60426.735427	nan
60426.735439	nan
60426.735451	nan
60426.735463	nan
60426.735476	nan
60426.735488	nan
60426.7355	nan
60426.735512	nan
60426.735524	nan
60426.735537	nan
60426.735549	nan
60426.735561	nan
60426.735573	nan
60426.735586	nan
60426.735598	nan
60426.73561	nan
60426.735622	nan
60426.735635	nan
60426.735647	nan
60426.735659	nan
60426.735671	nan
60426.735683	nan
60426.735696	nan
60426.735708	nan
60426.73572	nan
60426.735732	nan
60426.735745	nan
60426.735757	nan
60426.735769	nan
60426.735781	nan
60426.735794	nan
60426.735806	nan
60426.735818	nan
60426.73583	nan
60426.735842	nan
60426.735855	nan
60426.735867	nan
60426.735879	nan
60426.735891	nan
60426.735904	nan
60426.735916	nan
60426.735928	nan
60426.73594	nan
60426.735952	nan
60426.735965	nan
60426.735977	nan
60426.735989	nan
60426.736001	nan
60426.736014	nan
60426.736026	nan
60426.736038	nan
60426.73605	nan
60426.736062	nan
60426.736075	nan
60426.736087	nan
60426.736099	nan
60426.736112	nan
60426.736124	nan
60426.736136	nan
60426.736148	nan
60426.736161	nan
60426.736173	nan
60426.736185	nan
60426.736197	nan
60426.736209	nan
60426.736222	nan
60426.736234	nan
60426.736246	nan
60426.736258	nan
60426.73627	nan
60426.736283	nan
60426.736295	nan
60426.736307	nan
60426.736319	nan
60426.736331	nan
60426.736344	nan
60426.736356	nan
60426.736368	nan
60426.73638	nan
60426.736393	nan
60426.736405	nan
60426.736417	nan
60426.736429	nan
60426.736442	nan
60426.736454	nan
60426.736466	nan
60426.736478	nan
60426.736491	nan
60426.736503	nan
60426.736515	nan
60426.736527	nan
60426.736539	nan
60426.736552	nan
60426.736564	nan
60426.736576	nan
60426.736588	nan
60426.736601	nan
60426.736613	nan
60426.736625	nan
60426.736637	nan
60426.736649	nan
60426.736662	nan
60426.736674	nan
60426.736686	nan
60426.736698	nan
60426.736711	nan
60426.736723	nan
60426.736736	nan
60426.736748	nan
60426.736761	nan
60426.736774	nan
60426.736798	nan
60426.736811	nan
60426.736823	nan
60426.736835	nan
60426.736847	nan
60426.736859	nan
60426.736872	nan
60426.736884	nan
60426.736896	nan
60426.736908	nan
60426.736921	nan
60426.736933	nan
60426.736945	nan
60426.736957	nan
60426.736969	nan
60426.736982	nan
60426.736994	nan
60426.737006	nan
60426.737018	nan
60426.73703	nan
60426.737043	nan
60426.737055	nan
60426.737067	nan
60426.737079	nan
60426.737091	nan
60426.737104	nan
60426.737116	nan
60426.737128	nan
60426.73714	nan
60426.737153	nan
60426.737165	nan
60426.737177	nan
60426.737189	nan
60426.737202	nan
60426.737214	nan
60426.737226	nan
60426.737238	nan
60426.73725	nan
60426.737263	nan
60426.737275	nan
60426.737287	nan
60426.737299	nan
60426.737311	nan
60426.737324	nan
60426.737336	nan
60426.737348	nan
60426.73736	nan
60426.737372	nan
60426.737385	nan
60426.737397	nan
60426.737409	nan
60426.737421	nan
60426.737433	nan
60426.737446	nan
60426.737458	nan
60426.73747	nan
60426.737482	nan
60426.737494	nan
60426.737507	nan
60426.737519	nan
60426.737531	nan
60426.737543	nan
60426.737555	nan
60426.737568	nan
60426.73758	nan
60426.737592	nan
60426.737604	nan
60426.737616	nan
60426.737629	nan
60426.737641	nan
60426.737653	nan
60426.737665	nan
60426.737677	nan
60426.73769	nan
60426.737702	nan
60426.737714	nan
60426.737726	nan
60426.737739	nan
60426.737751	nan
60426.737763	nan
60426.737775	nan
60426.737787	nan
60426.7378	nan
60426.737812	nan
60426.737824	nan
60426.737836	nan
60426.737848	nan
60426.737861	nan
60426.737873	nan
60426.737885	nan
60426.737897	nan
60426.737909	nan
60426.737922	nan
60426.737934	nan
60426.737946	nan
60426.737958	nan
60426.73797	nan
60426.737983	nan
60426.737995	nan
60426.738007	nan
60426.738019	nan
60426.738031	nan
60426.738044	nan
60426.738056	nan
60426.738068	nan
60426.73808	nan
60426.738092	nan
60426.738105	nan
60426.738117	nan
60426.738129	nan
60426.738141	nan
60426.738153	nan
60426.738166	nan
60426.738178	nan
60426.73819	nan
60426.738202	nan
60426.738215	nan
60426.738227	nan
60426.738239	nan
60426.738251	nan
60426.738263	nan
60426.738276	nan
60426.738288	nan
60426.7383	nan
60426.738312	nan
60426.738324	nan
60426.738337	nan
60426.738349	nan
60426.738361	nan
60426.738373	nan
60426.738385	nan
60426.738398	nan
60426.73841	nan
60426.738422	nan
60426.738434	nan
60426.738446	nan
60426.738459	nan
60426.738471	nan
60426.738483	nan
60426.738495	nan
60426.738508	nan
60426.73852	nan
60426.738532	nan
60426.738545	nan
60426.738557	nan
60426.738569	nan
60426.738581	nan
60426.738593	nan
60426.738606	nan
60426.738618	nan
60426.73863	nan
60426.738642	nan
60426.738655	nan
60426.738667	nan
60426.738679	nan
60426.738691	nan
60426.738703	nan
60426.738715	nan
60426.738728	nan
60426.73874	nan
60426.738752	nan
60426.738764	nan
60426.738777	nan
60426.738789	nan
60426.738801	nan
60426.738813	nan
60426.738825	nan
60426.738838	nan
60426.73885	nan
60426.738862	nan
60426.738874	nan
60426.738886	nan
60426.738899	nan
60426.738911	nan
60426.738923	nan
60426.738935	nan
60426.738947	nan
60426.73896	nan
60426.738972	nan
60426.738984	nan
60426.738997	nan
60426.739009	nan
60426.739021	nan
60426.739033	nan
60426.739046	nan
60426.739058	nan
60426.73907	nan
60426.739082	nan
60426.739094	nan
60426.739107	nan
60426.739119	nan
60426.739132	nan
60426.739144	nan
60426.739156	nan
60426.739168	nan
60426.73918	nan
60426.739193	nan
60426.739205	nan
60426.739217	nan
60426.739229	nan
60426.739241	nan
60426.739254	nan
60426.739266	nan
60426.739278	nan
60426.73929	nan
60426.739302	nan
60426.739315	nan
60426.739327	nan
60426.739339	nan
60426.739351	nan
60426.739365	nan
60426.739377	nan
60426.739389	nan
60426.739401	nan
60426.739413	nan
60426.739426	nan
60426.739438	nan
60426.73945	nan
60426.739462	nan
60426.739474	nan
60426.739487	nan
60426.739499	nan
60426.739511	nan
60426.739523	nan
60426.739536	nan
60426.739548	nan
60426.73956	nan
60426.739572	nan
60426.739584	nan
60426.739597	nan
60426.739609	nan
60426.739621	nan
60426.739633	nan
60426.739645	nan
60426.739658	nan
60426.73967	nan
60426.739682	nan
60426.739694	nan
60426.739706	nan
60426.739719	nan
60426.739731	nan
60426.739743	nan
60426.739755	nan
60426.739768	nan
60426.73978	nan
60426.739792	nan
60426.739804	nan
60426.739816	nan
60426.739829	nan
60426.739841	nan
60426.739853	nan
60426.739865	nan
60426.739877	nan
60426.73989	nan
60426.739902	nan
60426.739914	nan
60426.739926	nan
60426.739939	nan
60426.739951	nan
60426.739963	nan
60426.739975	nan
60426.739987	nan
60426.74	nan
60426.740012	nan
60426.740024	nan
60426.740036	nan
60426.740048	nan
60426.740061	nan
60426.740073	nan
60426.740085	nan
60426.740097	nan
60426.740109	nan
60426.740122	nan
60426.740134	nan
60426.740146	nan
60426.740158	nan
60426.74017	nan
60426.740183	nan
60426.740195	nan
60426.740207	nan
60426.740219	nan
60426.740231	nan
60426.740244	nan
60426.740256	nan
60426.740268	nan
60426.74028	nan
60426.740292	nan
60426.740305	nan
60426.740317	nan
60426.740329	nan
60426.740341	nan
60426.740354	nan
60426.740366	nan
60426.740382	nan
60426.740394	nan
60426.740406	nan
60426.740418	nan
60426.74043	nan
60426.740443	nan
60426.740455	nan
60426.740467	nan
60426.740479	nan
60426.740491	nan
60426.740504	nan
60426.740516	nan
60426.740528	nan
60426.74054	nan
60426.740552	nan
60426.740565	nan
60426.740577	nan
60426.740589	nan
60426.740601	nan
60426.740613	nan
60426.740626	nan
60426.740638	nan
60426.74065	nan
60426.740662	nan
60426.740674	nan
60426.740687	nan
60426.740699	nan
60426.740711	nan
60426.740723	nan
60426.740736	nan
60426.740748	nan
60426.74076	nan
60426.740772	nan
60426.740784	nan
60426.740797	nan
60426.740809	nan
60426.740821	nan
60426.740833	nan
60426.740845	nan
60426.740858	nan
60426.74087	nan
60426.740882	nan
60426.740894	nan
60426.740906	nan
60426.740919	nan
60426.740931	nan
60426.740943	nan
60426.740955	nan
60426.740967	nan
60426.74098	nan
60426.740992	nan
60426.741004	nan
60426.741016	nan
60426.741028	nan
60426.741041	nan
60426.741053	nan
60426.741065	nan
60426.741077	nan
60426.74109	nan
60426.741102	nan
60426.741114	nan
60426.741126	nan
60426.741138	nan
60426.741151	nan
60426.741163	nan
60426.741175	nan
60426.741187	nan
60426.741199	nan
60426.741212	nan
60426.741224	nan
60426.741236	nan
60426.741248	nan
60426.74126	nan
60426.741273	nan
60426.741285	nan
60426.741297	nan
60426.741309	nan
60426.741322	nan
60426.741334	nan
60426.741346	nan
60426.741358	nan
60426.74137	nan
60426.741383	nan
60426.741395	nan
60426.741407	nan
60426.741419	nan
60426.741431	nan
60426.741444	nan
60426.741456	nan
60426.741468	nan
60426.74148	nan
60426.741492	nan
60426.741505	nan
60426.741517	nan
60426.741529	nan
60426.741541	nan
60426.741553	nan
60426.741566	nan
60426.741578	nan
60426.74159	nan
60426.741602	nan
60426.741614	nan
60426.741627	nan
60426.741639	nan
60426.741651	nan
60426.741663	nan
60426.741676	nan
60426.741688	nan
60426.7417	nan
60426.741712	nan
60426.741724	nan
60426.741737	nan
60426.741749	nan
60426.741761	nan
60426.741773	nan
60426.741785	nan
60426.741798	nan
60426.74181	nan
60426.741822	nan
60426.741834	nan
60426.741846	nan
60426.741859	nan
60426.741871	nan
60426.741883	nan
60426.741895	nan
60426.741907	nan
60426.74192	nan
60426.741932	nan
60426.741944	nan
60426.741956	nan
60426.741968	nan
60426.741981	nan
60426.741993	nan
60426.742005	nan
60426.742017	nan
60426.74203	nan
60426.742042	nan
60426.742054	nan
60426.742066	nan
60426.742078	nan
60426.742091	nan
60426.742103	nan
60426.742115	nan
60426.742127	nan
60426.742139	nan
60426.742152	nan
60426.742164	nan
60426.742176	nan
60426.742188	nan
60426.7422	nan
60426.742213	nan
60426.742225	nan
60426.742237	nan
60426.742249	nan
60426.742262	nan
60426.742274	nan
60426.742286	nan
60426.742298	nan
60426.74231	nan
60426.742323	nan
60426.742335	nan
60426.742347	nan
60426.742359	nan
60426.742371	nan
60426.742384	nan
60426.742396	nan
60426.742408	nan
60426.74242	nan
60426.742432	nan
60426.742445	nan
60426.742457	nan
60426.742469	nan
60426.742481	nan
60426.742494	nan
60426.742506	nan
60426.742518	nan
60426.74253	nan
60426.742542	nan
60426.742555	nan
60426.742567	nan
60426.742579	nan
60426.742591	nan
60426.742603	nan
60426.742616	nan
60426.742628	nan
60426.74264	nan
60426.742652	nan
60426.742664	nan
60426.742677	nan
60426.742689	nan
60426.742701	nan
60426.742713	nan
60426.742725	nan
60426.742738	nan
60426.74275	nan
60426.742762	nan
60426.742774	nan
60426.742786	nan
60426.742799	nan
60426.742811	nan
60426.742823	nan
60426.742835	nan
60426.742847	nan
60426.74286	nan
60426.742872	nan
60426.742884	nan
60426.742896	nan
60426.742909	nan
60426.742921	nan
60426.742933	nan
60426.742945	nan
60426.742957	nan
60426.74297	nan
60426.742982	nan
60426.742994	nan
60426.743006	nan
60426.743018	nan
60426.743031	nan
60426.743043	nan
60426.743055	nan
60426.743067	nan
60426.743079	nan
60426.743092	nan
60426.743104	nan
60426.743116	nan
60426.743128	nan
60426.743141	nan
60426.743153	nan
60426.743165	nan
60426.743177	nan
60426.743189	nan
60426.743202	nan
60426.743214	nan
60426.743226	nan
60426.743238	nan
60426.74325	nan
60426.743263	nan
60426.743275	nan
60426.743287	nan
60426.743299	nan
60426.743311	nan
60426.743324	nan
60426.743336	nan
60426.743348	nan
60426.743361	nan
60426.743373	nan
60426.743386	nan
60426.743398	nan
60426.74341	nan
60426.743422	nan
60426.743434	nan
60426.743447	nan
60426.743459	nan
60426.743471	nan
60426.743483	nan
60426.743495	nan
60426.743508	nan
60426.74352	nan
60426.743532	nan
60426.743544	nan
60426.743556	nan
60426.743569	nan
60426.743581	nan
60426.743593	nan
60426.743605	nan
60426.743617	nan
60426.74363	nan
60426.743642	nan
60426.743654	nan
60426.743666	nan
60426.743678	nan
60426.743691	nan
60426.743703	nan
60426.743715	nan
60426.743727	nan
60426.743739	nan
60426.743752	nan
60426.743764	nan
60426.743776	nan
60426.743788	nan
60426.743801	nan
60426.743813	nan
60426.743825	nan
60426.743837	nan
60426.743849	nan
60426.743865	nan
60426.743877	nan
60426.743889	nan
60426.743901	nan
60426.743914	nan
60426.743926	nan
60426.743938	nan
60426.74395	nan
60426.743962	nan
60426.743975	nan
60426.743987	nan
60426.743999	nan
60426.744011	nan
60426.744023	nan
60426.744036	nan
60426.744048	nan
60426.74406	nan
60426.744072	nan
60426.744084	nan
60426.744097	nan
60426.744109	nan
60426.744121	nan
60426.744133	nan
60426.744145	nan
60426.744158	nan
60426.74417	nan
60426.744182	nan
60426.744194	nan
60426.744206	nan
60426.744219	nan
60426.744231	nan
60426.744243	nan
60426.744255	nan
60426.744268	nan
60426.74428	nan
60426.744292	nan
60426.744304	nan
60426.744316	nan
60426.744329	nan
60426.744341	nan
60426.744353	nan
60426.744365	nan
60426.744378	nan
60426.74439	nan
60426.744402	nan
60426.744414	nan
60426.744426	nan
60426.744439	nan
60426.744451	nan
60426.744463	nan
60426.744475	nan
60426.744487	nan
60426.7445	nan
60426.744512	nan
60426.744524	nan
60426.744536	nan
60426.744548	nan
60426.744561	nan
60426.744573	nan
60426.744585	nan
60426.744597	nan
60426.744609	nan
60426.744622	nan
60426.744634	nan
60426.744646	nan
60426.744658	nan
60426.74467	nan
60426.744683	nan
60426.744695	nan
60426.744707	nan
60426.744719	nan
60426.744732	nan
60426.744744	nan
60426.744756	nan
60426.744768	nan
60426.74478	nan
60426.744793	nan
60426.744805	nan
60426.744817	nan
60426.744829	nan
60426.744841	nan
60426.744854	nan
60426.744866	nan
60426.744878	nan
60426.74489	nan
60426.744903	nan
60426.744915	nan
60426.744927	nan
60426.744939	nan
60426.744951	nan
60426.744964	nan
60426.744976	nan
60426.744988	nan
60426.745	nan
60426.745012	nan
60426.745025	nan
60426.745037	nan
60426.745049	nan
60426.745061	nan
60426.745074	nan
60426.745086	nan
60426.745098	nan
60426.74511	nan
60426.745122	nan
60426.745135	nan
60426.745147	nan
60426.745159	nan
60426.745171	nan
60426.745183	nan
60426.745196	nan
60426.745208	nan
60426.74522	nan
60426.745232	nan
60426.745244	nan
60426.745257	nan
60426.745269	nan
60426.745281	nan
60426.745293	nan
60426.745305	nan
60426.745318	nan
60426.74533	nan
60426.745342	nan
60426.745354	nan
60426.745367	nan
60426.745379	1.078147564547515e-15
60426.745391	7.025827031264012e-16
60426.745403	1.0431814257770436e-15
60426.745415	4.623782279096495e-17
60426.745428	1.230814295545001e-15
60426.74544	-5.429705835972171e-17
60426.745452	1.752314887928669e-16
60426.745464	-1.6053542986251868e-16
60426.745476	6.064657633037429e-17
60426.745489	-6.343452828453493e-17
60426.745501	1.1597936234322844e-16
60426.745513	1.0090804969904151e-16
60426.745525	8.687371069906696e-17
60426.745537	-9.638224141392217e-17
60426.74555	1.7484157448871838e-16
60426.745562	4.298253800849476e-16
60426.745574	2.479956702114543e-16
60426.745586	2.558687079406339e-16
60426.745599	-7.410430049721407e-17
60426.745611	-3.932805221063162e-17
60426.745623	-5.225430746839656e-16
60426.745635	8.974989831822046e-16
60426.745647	1.07627021326248e-16
60426.74566	-5.372584997780198e-16
60426.745672	-3.1086372655279297e-16
60426.745684	-6.965936710153067e-16
60426.745696	-6.301176719083761e-16
60426.745708	-2.1877718336670128e-16
60426.745721	1.090354944925203e-16
60426.745733	2.32363993036914e-16
60426.745745	3.7049968216441464e-16
60426.745757	3.392775712353534e-16
60426.745769	1.7326551839712412e-16
60426.745782	-2.8167886233770354e-16
60426.745794	5.477158626310487e-16
60426.745806	-3.832661900105165e-17
60426.745818	nan
60426.74583	nan
60426.745843	nan
60426.745855	nan
60426.745867	nan
60426.745879	nan
60426.745891	nan
60426.745904	nan
60426.745916	nan
60426.745928	-2.939234020267148e-16
60426.74594	1.5413614022591154e-17
60426.745952	1.8841670696820627e-16
60426.745965	-1.7984237750042078e-16
60426.745977	-1.0958614278634853e-16
60426.745989	-3.0612375986646e-16
60426.746001	-6.095016338175856e-16
60426.746013	-4.170446672276606e-16
60426.746026	-2.469558393996333e-16
60426.746038	-2.283075124248724e-16
60426.74605	2.730500879293438e-16
60426.746062	-4.0079959719173973e-16
60426.746074	-7.887094646900905e-17
60426.746087	-1.8386480949522005e-16
60426.746099	1.1848840119210141e-17
60426.746111	-4.224456522567389e-17
60426.746123	-2.8058394569215e-17
60426.746135	-3.7877602883269973e-16
60426.746148	-2.1877701619583318e-16
60426.74616	1.7199999171180476e-16
60426.746172	-7.173421521261288e-17
60426.746184	1.390102690244214e-16
60426.746196	3.5413109178936505e-16
60426.746209	-1.925616461966532e-17
60426.746221	-7.175582121419295e-18
60426.746233	4.0189583265196515e-17
60426.746245	3.5006097435661474e-16
60426.746258	4.75786337472145e-16
60426.74627	-3.12202400333013e-16
60426.746282	2.7917602896072916e-16
60426.746294	-2.8367207834769786e-17
60426.746306	9.111336207019604e-17
60426.746319	1.522421858252451e-16
60426.746331	-1.4479375820291746e-16
60426.746343	1.2151237690489372e-17
60426.746355	-4.249487960161688e-16
60426.746367	2.7292066029049126e-16
60426.74638	4.251054758067089e-18
60426.746393	5.668593141247732e-16
60426.746406	1.8122982272882382e-16
60426.746418	-2.0429886401834587e-16
60426.74643	-1.997069062232051e-17
60426.746442	-2.7891499282700076e-16
60426.746454	1.0412729783536206e-16
60426.746467	-1.9115420817548504e-16
60426.746479	-5.327061187227595e-16
60426.746491	-6.413090157827348e-16
60426.746503	nan
60426.746516	-6.794570470712732e-16
60426.746528	-2.5620307915326016e-16
60426.74654	7.399157058462157e-16
60426.746552	1.2558182678211535e-16
60426.746564	5.181288583429175e-16
60426.746577	3.9225742042015803e-16
60426.746589	3.7864947397792794e-16
60426.746601	1.969710559222441e-16
60426.746613	1.8668248740693663e-16
60426.746625	1.617696753521437e-17
60426.746638	-7.181416617840808e-17
60426.74665	4.1619311711118327e-16
60426.746662	-4.2192151152763455e-16
60426.746674	-1.1358657102039588e-16
60426.746687	-3.318908836423349e-16
60426.746699	-4.178395413631538e-16
60426.746711	1.9291789337615943e-16
60426.746723	-3.489560273347526e-16
60426.746735	-1.0080973509371666e-17
60426.746748	5.285944429832127e-17
60426.74676	-3.934888679542516e-16
60426.746772	-5.7652146067701586e-18
60426.746784	1.7704686884165908e-17
60426.746796	1.570386448679598e-16
60426.746809	1.7822957317419582e-16
60426.746821	-1.0986888818233866e-16
60426.746833	5.215039638961044e-17
60426.746845	-3.3027436187525554e-16
60426.746857	-4.126295562185362e-16
60426.74687	-7.92531316035578e-16
60426.746882	-8.021485403445272e-16
60426.746894	-3.814972004937667e-16
60426.746906	-5.490293589423105e-16
60426.746918	2.0951926061448334e-16
60426.746931	7.05513012622505e-17
60426.746943	-1.6358637694602674e-16
60426.746955	2.819585186328615e-16
60426.746967	-1.9046256498187336e-16
60426.746979	2.686611150452751e-16
60426.746992	1.0191355974497902e-15
60426.747004	6.523056374506474e-16
60426.747016	3.597141646521669e-16
60426.747028	5.54739191056208e-18
60426.74704	5.549393823405019e-16
60426.747053	8.235446321213917e-18
60426.747065	3.0407859851539825e-16
60426.747077	2.700288459919188e-16
60426.747089	-6.710617100076375e-16
60426.747101	-4.892965511499648e-16
60426.747114	2.4408131191456983e-16
60426.747126	2.7111854264471476e-17
60426.747138	-2.588864624847247e-16
60426.74715	2.4931172209870807e-16
60426.747163	6.792721776976574e-17
60426.747175	-2.876521283253887e-16
60426.747187	-5.214544937729054e-16
60426.747199	1.3916127363479549e-16
60426.747211	-2.0769278946595955e-16
60426.747224	-3.986237206896625e-16
60426.747236	nan
60426.747248	-2.0009036400027263e-15
60426.74726	3.93339533219857e-16
60426.747272	5.184907050525131e-16
60426.747285	5.464988042519943e-16
60426.747297	2.643423503713764e-16
60426.747309	1.6708432751987761e-15
60426.747321	7.175345758664709e-16
60426.747333	-1.1833146832336795e-15
60426.747352	-1.2977658694165407e-16
60426.747364	4.36786199860848e-17
60426.747376	-1.5421612518405515e-16
60426.747388	-1.030916687751124e-15
60426.747401	-4.763077641599285e-16
60426.747413	-5.731775867802676e-16
60426.747425	-3.990047934685427e-16
60426.747437	3.119948795303713e-16
60426.747449	-4.1234543406866733e-16
60426.747462	3.661105156789901e-16
60426.747474	4.56776297046639e-16
60426.747486	7.2254160403691375e-16
60426.747498	4.970511557169842e-16
60426.74751	1.1685446669671914e-16
60426.747523	-3.713049271843764e-16
60426.747535	1.4554300427645754e-16
60426.747547	4.1185209076582084e-16
60426.747559	5.790795808231973e-16
60426.747572	8.089359504696533e-16
60426.747584	8.605885219784026e-16
60426.747596	4.535460497388293e-16
60426.747608	3.9820102142798566e-16
60426.74762	1.6988176962972815e-16
60426.747633	-4.920574429032856e-16
60426.747645	-5.016661314309399e-16
60426.747657	-4.619052937201225e-16
60426.747669	-6.497844919121042e-16
60426.747682	-5.957267357299972e-16
60426.747694	-4.1513121350381607e-16
60426.747706	-3.132021718280566e-17
60426.747718	-3.349836243356155e-17
60426.74773	3.752278649111627e-16
60426.747743	6.5016564193608275e-16
60426.747755	6.10884426105826e-16
60426.747767	9.025178462120182e-16
60426.747779	6.998441349679926e-16
60426.747791	1.7567802214085733e-16
60426.747804	4.951550546456024e-16
60426.747816	1.8668477885858853e-17
60426.747828	5.189606824062756e-16
60426.74784	2.8277956568741053e-17
60426.747852	-1.73997098465991e-16
60426.747865	-2.5808369214681664e-16
60426.747877	-2.453172595284335e-16
60426.747889	6.818792589381213e-17
60426.747901	-5.636593301577221e-16
60426.747913	-6.659400647861213e-17
60426.747926	1.0871668904008224e-17
60426.747938	8.007420390003001e-16
60426.74795	-3.189507339687584e-16
60426.747962	-6.864091714295421e-16
60426.747974	-6.448167589444669e-16
60426.747987	-3.6547430330509144e-17
60426.747999	-7.514778982104047e-18
60426.748011	-2.9960393466007334e-16
60426.748023	-1.3836985727707414e-16
60426.748036	-1.655713213802252e-16
60426.748048	-6.596977093360867e-16
60426.74806	-5.461797819693503e-16
60426.748072	-7.407652675792537e-16
60426.748084	-6.982006378600343e-16
60426.748097	-7.655693161447078e-16
60426.748109	-8.146139319791677e-16
60426.748121	-1.0567339102866987e-15
60426.748133	-4.346056862876668e-16
60426.748146	-1.2619465449399554e-16
60426.748158	1.9546441236347084e-17
60426.74817	2.5020548948128737e-16
60426.748182	5.154159359463893e-16
60426.748194	-7.77284577744916e-17
60426.748207	7.427538963977703e-18
60426.748219	-3.460542839594879e-16
60426.748235	nan
60426.748247	5.4852585449124684e-17
60426.748259	4.88427838639957e-16
60426.748272	6.161402616961935e-16
60426.748284	2.3967273196882067e-16
60426.748296	1.0014698783748932e-15
60426.748308	5.257377617899703e-17
60426.74832	-1.6198294832829138e-17
60426.748333	nan
60426.748345	-5.3781026237591097e-17
60426.748357	-2.817099356207383e-16
60426.748369	4.69100528538567e-17
60426.748381	nan
60426.748394	nan
60426.748406	7.400562089087008e-16
60426.748418	4.137863681802781e-16
60426.74843	3.481966286529042e-16
60426.748442	6.563950585505736e-16
60426.748455	1.0274104196391778e-15
60426.748467	4.697922678831709e-16
60426.748479	-2.1484575131908223e-15
60426.748491	-7.768440590807024e-16
60426.748504	4.703742434270835e-16
60426.748516	9.316183975811507e-16
60426.748528	7.942627603881815e-16
60426.74854	2.6668718478786127e-16
60426.748552	4.518037279837991e-16
60426.748565	nan
60426.748577	3.6498029784544256e-17
60426.748589	-4.0642685421021243e-16
60426.748601	3.6836779577027825e-17
60426.748613	-1.5523034111994403e-16
60426.748626	-8.1526281731604e-16
60426.748638	6.757224054086851e-16
60426.74865	6.112272155327308e-16
60426.748662	1.8617384454359232e-16
60426.748674	1.907925181283301e-16
60426.748687	1.0524217998853949e-16
60426.748699	-2.306386095003236e-16
60426.748711	-3.735459337622524e-16
60426.748723	4.3737121685369644e-16
60426.748735	nan
60426.748748	nan
60426.74876	nan
60426.748772	nan
60426.748784	nan
60426.748797	nan
60426.748809	nan
60426.748821	nan
60426.748833	nan
60426.748845	nan
60426.748858	nan
60426.74887	nan
60426.748882	-7.847646524158777e-17
60426.748894	-1.6319413923016416e-17
60426.748906	3.7206101965195865e-16
60426.748919	-4.0734008024622766e-16
60426.748931	-1.1157926716134912e-15
60426.748943	-1.3981942695813527e-15
60426.748955	-1.3044720997995983e-15
60426.748967	-5.400175375222732e-16
60426.74898	7.790567101882711e-18
60426.748992	-2.3454879417516216e-16
60426.749004	2.51049802102897e-16
60426.749016	2.7860624360496496e-16
60426.749029	-3.0788616181415985e-16
60426.749041	1.1482018153069986e-16
60426.749053	-7.72153770891509e-16
60426.749065	-6.478149529922372e-17
60426.749077	1.8607376756924547e-16
60426.74909	1.7099242075498313e-16
60426.749102	9.70155656374529e-16
60426.749114	3.5489522804111044e-16
60426.749126	5.731683269957399e-16
60426.749138	4.256872169619257e-17
60426.749151	-1.3744939693043762e-16
60426.749163	2.115186162715012e-16
60426.749175	-5.5449388109084244e-17
60426.749187	-1.5370583662844135e-16
60426.749199	-2.5780222266719785e-16
60426.749212	3.4986790306808066e-16
60426.749224	1.0068667516018551e-16
